datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay
1999-05-08,5.377314814814816,9.758333333333335,77.16666666666667,154.70833333333334,268.0770503243345,101059.16666666667,100802.91666666667,6.1,0.0
1999-05-09,4.167824074074074,11.112499999999999,90.29166666666667,115.20833333333333,283.0491534655134,101189.16666666667,100934.16666666667,5.6,0.0
1999-05-10,3.2962962962962963,10.204166666666667,92.54166666666667,100.08333333333333,278.1825391900353,101189.16666666667,100930.83333333333,7.3,0.0
1999-05-11,2.537037037037037,11.008333333333333,92.95833333333333,143.875,283.64734854962296,100832.91666666667,100577.91666666667,11.7,0.0
1999-05-12,4.908564814814815,8.487499999999999,94.95833333333333,72.70833333333333,268.27254338206944,100780.0,100520.83333333333,11.5,0.0
1999-05-13,2.430555555555556,9.545833333333333,86.54166666666667,107.95833333333333,271.3121806334752,100547.08333333333,100292.91666666667,1.8,0.0
1999-05-14,4.135416666666667,7.641666666666667,69.83333333333333,227.83333333333334,251.00688877202538,100905.83333333333,100647.5,0.1,0.0
1999-05-15,4.761574074074074,8.479166666666666,66.29166666666667,258.9583333333333,253.4243661704562,101461.66666666667,101201.66666666667,0.0,0.0
1999-05-16,2.0393518518518516,8.916666666666666,83.41666666666667,224.08333333333334,266.04758832273126,101973.75,101713.75,1.4000000000000001,0.0
1999-05-17,1.763888888888889,10.4375,72.66666666666667,285.9583333333333,268.52869370513014,102650.0,102390.0,0.0,0.0
1999-05-18,1.7523148148148149,11.958333333333334,63.916666666666664,310.625,273.2382503681719,102717.08333333333,102460.0,0.0,0.0
1999-05-19,3.9733796296296298,12.741666666666667,63.791666666666664,313.3333333333333,279.32949296336903,102121.25,101865.83333333333,0.0,0.0
1999-05-20,4.267361111111112,14.083333333333334,71.20833333333333,309.25,292.96004714084,101242.91666666667,100990.41666666667,0.0,0.0
1999-05-21,3.8703703703703707,15.179166666666667,76.41666666666667,253.375,303.3545966515574,100837.08333333333,100587.08333333333,0.6000000000000001,0.0
1999-05-22,5.445601851851852,10.758333333333333,69.29166666666667,209.83333333333334,269.6321701209971,100859.16666666667,100604.58333333333,3.3,0.0
1999-05-23,6.21875,12.012500000000001,80.375,121.33333333333333,284.35056642922854,101276.25,101023.33333333333,0.6000000000000001,0.0
1999-05-24,5.833333333333333,13.9125,81.66666666666667,206.625,297.60606715785826,101421.66666666667,101171.66666666667,1.3,0.0
1999-05-25,4.513888888888889,12.041666666666666,74.70833333333333,263.7916666666667,280.88069987382215,101360.0,101106.25,0.8,0.0
1999-05-26,5.023148148148148,12.141666666666666,70.91666666666667,181.75,279.5703348652871,101683.75,101429.16666666667,0.0,0.0
1999-05-27,3.423611111111111,14.7875,78.20833333333333,212.04166666666666,301.20291856267755,102003.75,101749.58333333333,0.2,0.0
1999-05-28,4.390046296296297,16.587500000000002,76.625,301.0,313.06905173510955,101900.83333333333,101647.91666666667,0.5,0.0
1999-05-29,5.565972222222222,15.483333333333334,79.75,263.4583333333333,306.8646126014377,101686.66666666667,101434.16666666667,0.0,0.0
1999-05-30,3.548611111111111,11.995833333333332,76.25,237.125,281.2039909500057,101556.66666666667,101300.41666666667,5.3,0.0
1999-05-31,2.040509259259259,11.904166666666667,71.41666666666667,233.41666666666666,278.2187999660618,102016.25,101760.41666666667,0.0,0.0
1999-06-01,3.0520833333333335,10.55,72.29166666666667,246.29166666666666,270.36915188776334,102120.41666666667,101861.66666666667,0.0,0.0
1999-06-02,2.373842592592593,12.3375,73.91666666666667,298.125,282.60664233417464,101403.75,101150.41666666667,0.2,0.0
1999-06-03,5.533564814814816,14.375,83.79166666666667,142.08333333333334,301.60639101240855,100566.66666666667,100316.66666666667,12.3,0.0
1999-06-04,4.465277777777778,13.583333333333334,88.16666666666667,154.125,298.5990387849497,100193.33333333333,99943.33333333333,12.6,0.0
1999-06-05,3.6956018518518516,12.125,86.04166666666667,110.91666666666667,287.7506846063778,100294.58333333333,100044.58333333333,8.6,0.0
1999-06-06,4.502314814814815,12.695833333333333,86.58333333333333,213.41666666666666,291.9659873649327,100582.08333333333,100330.0,15.6,0.0
1999-06-07,3.0162037037037037,13.375,74.75,214.33333333333334,289.34569428982314,101448.75,101195.83333333333,0.0,0.0
1999-06-08,3.748842592592593,13.945833333333333,87.66666666666667,135.29166666666666,300.93494260589375,101624.58333333333,101371.25,22.3,0.0
1999-06-09,5.5069444444444455,12.083333333333334,78.5,235.83333333333334,283.2392242668616,101611.66666666667,101355.41666666667,3.1,0.0
1999-06-10,5.583333333333333,12.716666666666667,83.45833333333333,234.95833333333334,290.40745392944046,101823.33333333333,101567.91666666667,10.2,0.0
1999-06-11,3.1018518518518516,12.525,88.83333333333333,136.20833333333334,291.76488715638214,102259.16666666667,101999.16666666667,15.4,0.0
1999-06-12,2.1400462962962963,13.424999999999999,80.25,202.41666666666666,292.8112964423837,102287.5,102031.66666666667,0.0,0.0
1999-06-13,2.636574074074074,13.666666666666666,76.08333333333333,240.58333333333334,292.15424700094326,102277.08333333333,102022.08333333333,0.0,0.0
1999-06-14,2.5,13.904166666666667,77.125,224.95833333333334,294.3746159013685,102416.66666666667,102161.25,0.0,0.0
1999-06-15,3.2731481481481484,15.041666666666666,80.95833333333333,201.95833333333334,304.5594575267371,102463.75,102209.58333333333,0.0,0.0
1999-06-16,2.564814814814815,15.233333333333334,76.25,300.25,302.9368238001934,102424.16666666667,102169.58333333333,0.0,0.0
1999-06-17,3.4178240740740744,14.345833333333333,82.0,231.54166666666666,300.3163694221585,101673.75,101420.0,3.5,0.0
1999-06-18,4.003472222222222,14.3125,74.25,249.125,296.1762119022612,101874.58333333333,101620.41666666667,0.30000000000000004,0.0
1999-06-19,4.243055555555556,14.833333333333334,76.75,291.6666666666667,300.81942290567724,101764.16666666667,101511.25,0.0,0.0
1999-06-20,5.6967592592592595,13.670833333333334,84.29166666666667,58.916666666666664,297.296205429975,100514.58333333333,100264.58333333333,12.0,0.0
1999-06-21,5.422453703703703,11.533333333333333,70.83333333333333,265.0416666666667,275.61067066537885,100782.91666666667,100529.58333333333,0.0,0.0
1999-06-22,5.304398148148148,11.516666666666666,69.54166666666667,284.4583333333333,274.83660320137926,101564.16666666667,101308.75,0.4,0.0
1999-06-23,4.875,11.4375,70.25,255.83333333333334,274.984264207627,102017.91666666667,101760.83333333333,0.8,0.0
1999-06-24,4.3530092592592595,11.4625,77.04166666666667,208.79166666666666,279.01323050912265,102207.5,101948.33333333333,4.3,0.0
1999-06-25,2.211805555555556,12.525,74.75,265.5,284.2044037335511,102141.66666666667,101886.25,0.2,0.0
1999-06-26,2.740740740740741,11.645833333333334,92.20833333333333,68.91666666666667,287.51565520474213,100976.66666666667,100723.75,16.5,0.0
1999-06-27,3.4467592592592595,15.958333333333334,83.91666666666667,270.625,312.9386516287449,100634.58333333333,100384.58333333333,0.1,0.0
1999-06-28,3.5416666666666665,16.087500000000002,88.0,148.66666666666666,315.9266090302655,100877.08333333333,100627.08333333333,8.9,0.0
1999-06-29,4.521990740740741,14.508333333333333,88.54166666666667,69.25,305.1917185853604,101287.5,101036.66666666667,4.2,0.0
1999-06-30,2.8993055555555554,15.870833333333332,85.70833333333333,147.91666666666666,313.03157018468767,101402.5,101152.08333333333,0.5,0.0
1999-07-01,3.2881944444444446,15.083333333333334,77.375,165.54166666666666,302.66746818351663,101604.16666666667,101352.08333333333,0.1,0.0
