datetime,Depth_meter,Water_Temperature_celsius
1996-11-07 00:00:00,20,9.5
1996-11-07 00:00:00,22,9.5
1996-11-07 00:00:00,24,9.4
1996-11-07 00:00:00,26,9.4
1996-11-07 00:00:00,28,9.3
1996-11-07 00:00:00,29,8.9
1996-12-11 00:00:00,0.5,5.2
1996-12-11 00:00:00,2,5.2
1996-12-11 00:00:00,3,5.2
1996-12-11 00:00:00,5,5.2
1996-12-11 00:00:00,8,5.2
1996-12-11 00:00:00,11,5.2
1996-12-11 00:00:00,14,5.2
1996-12-11 00:00:00,17,5.2
1996-12-11 00:00:00,20,5.2
1996-12-11 00:00:00,23,5.2
1996-12-11 00:00:00,25,5.2
1996-12-11 00:00:00,27,5.2
1996-12-11 00:00:00,30,5.1
1997-01-07 00:00:00,0,2.8
1997-01-07 00:00:00,0.5,2.8
1997-02-02 00:00:00,0,3.5
1997-02-02 00:00:00,0.5,3.5
1997-03-04 00:00:00,0.5,3.6
1997-03-04 00:00:00,3,3.6
1997-03-04 00:00:00,3,3.6
1997-03-04 00:00:00,6,3.6
1997-03-04 00:00:00,9.5,3.6
1997-03-04 00:00:00,12,3.6
1997-03-04 00:00:00,14,3.6
1997-03-04 00:00:00,17,3.6
1997-03-04 00:00:00,21,3.6
1997-03-04 00:00:00,25,3.6
1997-03-04 00:00:00,29.5,3.6
1997-03-04 00:00:00,30,3.6
1997-03-20 00:00:00,0.5,3.3
1997-03-20 00:00:00,3,3.3
1997-03-20 00:00:00,5,3.3
1997-03-20 00:00:00,10,3.4
1997-03-20 00:00:00,15,3.6
1997-03-20 00:00:00,20,3.6
1997-03-20 00:00:00,25,3.6
1997-03-20 00:00:00,30,3.6
1997-04-10 00:00:00,0,3.4
1997-04-10 00:00:00,3,5.4
1997-04-10 00:00:00,3.5,5.3
1997-04-10 00:00:00,6,5.3
1997-04-10 00:00:00,8,5.4
1997-04-10 00:00:00,10,5.4
1997-04-10 00:00:00,10.5,5.4
1997-04-10 00:00:00,12.5,5.4
1997-04-10 00:00:00,15,5.3
1997-04-10 00:00:00,20,5.3
1997-04-10 00:00:00,20,5.3
1997-04-10 00:00:00,25,5.2
1997-04-10 00:00:00,28.5,5.1
1997-04-10 00:00:00,30,5.1
1997-04-28 00:00:00,0.5,7.4
1997-04-28 00:00:00,1,7.3
1997-04-28 00:00:00,2,7
1997-04-28 00:00:00,3,6.7
1997-04-28 00:00:00,4,6.7
1997-04-28 00:00:00,6,6.6
1997-04-28 00:00:00,8,6.5
1997-04-28 00:00:00,10,6.5
1997-04-28 00:00:00,10,6.5
1997-04-28 00:00:00,14,6.4
1997-04-28 00:00:00,15,6.4
1997-04-28 00:00:00,18,6.2
1997-04-28 00:00:00,20,6.2
1997-04-28 00:00:00,22,6.2
1997-04-28 00:00:00,25,6.2
1997-04-28 00:00:00,25,6.2
1997-04-28 00:00:00,27,6.2
1997-04-28 00:00:00,28,6.2
1997-04-28 00:00:00,29,6.2
1997-04-28 00:00:00,30,6.2
1997-05-06 00:00:00,0,8.9
1997-05-06 00:00:00,1,8.6
1997-05-06 00:00:00,2,8.5
1997-05-06 00:00:00,3,8.5
1997-05-06 00:00:00,3,8.5
1997-05-06 00:00:00,4,8.5
1997-05-06 00:00:00,5,8.5
1997-05-06 00:00:00,6,8.5
1997-05-06 00:00:00,7,8.5
1997-05-06 00:00:00,8,8.5
1997-05-06 00:00:00,9,8.1
1997-05-06 00:00:00,10,8.1
1997-05-06 00:00:00,13,7.5
1997-05-06 00:00:00,15,7
1997-05-06 00:00:00,19,6.5
1997-05-06 00:00:00,20,6.5
1997-05-06 00:00:00,25,6.1
1997-05-06 00:00:00,30,5.9
1997-05-21 00:00:00,0,11
1997-05-21 00:00:00,3,11
1997-05-21 00:00:00,3,11
1997-05-21 00:00:00,6,11
1997-05-21 00:00:00,9,10
1997-05-21 00:00:00,10,9.5
1997-05-21 00:00:00,12,9
1997-05-21 00:00:00,15,7.5
1997-05-21 00:00:00,20,6.5
1997-05-21 00:00:00,25,6
1997-05-21 00:00:00,30,6
1997-06-04 00:00:00,1,14.5
1997-06-04 00:00:00,3,14.5
1997-06-04 00:00:00,3,14.6
1997-06-04 00:00:00,4.5,14.5
1997-06-04 00:00:00,6,12.5
1997-06-04 00:00:00,7.5,11.2
1997-06-04 00:00:00,9,10.6
1997-06-04 00:00:00,10,10.2
1997-06-04 00:00:00,10.5,10.2
1997-06-04 00:00:00,12,9.5
1997-06-04 00:00:00,13.5,8.3
1997-06-04 00:00:00,14,7.9
1997-06-04 00:00:00,14.5,7.7
1997-06-04 00:00:00,15,7.6
1997-06-04 00:00:00,15.5,7.6
1997-06-04 00:00:00,16.5,7.4
1997-06-04 00:00:00,17.5,7.3
1997-06-04 00:00:00,18.5,7.1
1997-06-04 00:00:00,19.5,7
1997-06-04 00:00:00,20,6.9
1997-06-04 00:00:00,20.5,6.9
1997-06-04 00:00:00,21.5,6.8
1997-06-04 00:00:00,23,6.7
1997-06-04 00:00:00,24,6.7
1997-06-04 00:00:00,25,6.7
1997-06-04 00:00:00,25.5,6.7
1997-06-04 00:00:00,26.5,6.6
1997-06-04 00:00:00,28,6.6
1997-06-04 00:00:00,29,6.6
1997-06-04 00:00:00,29.5,6.6
1997-06-04 00:00:00,30,6.6
1997-06-17 00:00:00,0.5,16.5
1997-06-17 00:00:00,2,16.4
1997-06-17 00:00:00,3,16.4
1997-06-17 00:00:00,4,16.4
1997-06-17 00:00:00,6,15.7
1997-06-17 00:00:00,7,14.4
1997-06-17 00:00:00,8,12.5
1997-06-17 00:00:00,9,11.3
1997-06-17 00:00:00,10,10.4
1997-06-17 00:00:00,11,9.8
1997-06-17 00:00:00,12,9.2
1997-06-17 00:00:00,13,8.3
1997-06-17 00:00:00,14,7.9
1997-06-17 00:00:00,15,7.7
1997-06-17 00:00:00,16,7.3
1997-06-17 00:00:00,18,7.1
1997-06-17 00:00:00,20,6.9
1997-06-17 00:00:00,22,6.8
1997-06-17 00:00:00,24,6.7
1997-06-17 00:00:00,25,6.7
1997-06-17 00:00:00,26,6.7
1997-06-17 00:00:00,28,6.6
1997-06-17 00:00:00,29,6.6
1997-06-17 00:00:00,29,6.6
1997-07-01 00:00:00,0,17.8
1997-07-01 00:00:00,1,17.8
1997-07-01 00:00:00,2,17.7
1997-07-01 00:00:00,3,17.2
1997-07-01 00:00:00,3,17.2
1997-07-01 00:00:00,4,16.6
1997-07-01 00:00:00,5,16.5
1997-07-01 00:00:00,6,16.3
1997-07-01 00:00:00,7,16
1997-07-01 00:00:00,8,15
1997-07-01 00:00:00,9,13.5
1997-07-01 00:00:00,10,11.7
1997-07-01 00:00:00,11,10.4
1997-07-01 00:00:00,12,9.9
1997-07-01 00:00:00,13,8.8
1997-07-01 00:00:00,14,8.6
1997-07-01 00:00:00,15,7.9
1997-07-01 00:00:00,17,7.4
1997-07-01 00:00:00,19,7.4
1997-07-01 00:00:00,20,6.9
1997-07-01 00:00:00,22,6.6
1997-07-01 00:00:00,25,6.5
1997-07-01 00:00:00,27,6.4
1997-07-01 00:00:00,30,6.3
1997-07-15 00:00:00,0.5,21.2
1997-07-15 00:00:00,2,21.1
1997-07-15 00:00:00,3,21
1997-07-15 00:00:00,3,21
1997-07-15 00:00:00,5,20.1
1997-07-15 00:00:00,6,18.5
1997-07-15 00:00:00,7,17.7
1997-07-15 00:00:00,8,15.9
1997-07-15 00:00:00,9,15.4
1997-07-15 00:00:00,10,13.6
1997-07-15 00:00:00,12,11.2
1997-07-15 00:00:00,14,9.5
1997-07-15 00:00:00,15,9
1997-07-15 00:00:00,16,8.5
1997-07-15 00:00:00,20,7.1
1997-07-15 00:00:00,24,6.7
1997-07-15 00:00:00,25,6.6
1997-07-15 00:00:00,28,6.5
1997-07-15 00:00:00,30,6.4
1997-07-15 00:00:00,32,6.4
1997-07-29 00:00:00,0,19.4
1997-07-29 00:00:00,3,19.5
1997-07-29 00:00:00,3,19.5
1997-07-29 00:00:00,5,19.5
1997-07-29 00:00:00,6,19.4
1997-07-29 00:00:00,7,17.8
1997-07-29 00:00:00,8,16.1
1997-07-29 00:00:00,9,13.7
1997-07-29 00:00:00,10,11
1997-07-29 00:00:00,11,10
1997-07-29 00:00:00,12,9.5
1997-07-29 00:00:00,13,9
1997-07-29 00:00:00,14,8.4
1997-07-29 00:00:00,15,8
1997-07-29 00:00:00,17,7.7
1997-07-29 00:00:00,20,7.2
1997-07-29 00:00:00,22,6.9
1997-07-29 00:00:00,24,6.7
1997-07-29 00:00:00,25,6.7
1997-07-29 00:00:00,28,6.5
1997-07-29 00:00:00,30,6.4
1997-08-14 00:00:00,1,23.8
1997-08-14 00:00:00,2,23.5
1997-08-14 00:00:00,3,22.6
1997-08-14 00:00:00,3,22.6
1997-08-14 00:00:00,4,22.1
1997-08-14 00:00:00,5,21.5
1997-08-14 00:00:00,6,20.4
1997-08-14 00:00:00,7,19.6
1997-08-14 00:00:00,8,18.4
1997-08-14 00:00:00,9,16.8
1997-08-14 00:00:00,10,14.3
1997-08-14 00:00:00,11,12.6
1997-08-14 00:00:00,12,11.6
1997-08-14 00:00:00,13,10.1
1997-08-14 00:00:00,14,9.4
1997-08-14 00:00:00,15,9
1997-08-14 00:00:00,16,8.4
1997-08-14 00:00:00,18,7.6
1997-08-14 00:00:00,20,7.2
1997-08-14 00:00:00,22,6.8
1997-08-14 00:00:00,24,6.7
1997-08-14 00:00:00,25,6.6
1997-08-14 00:00:00,26,6.6
1997-08-14 00:00:00,28,6.5
1997-08-14 00:00:00,30,6.4
1997-08-26 00:00:00,0,22.5
1997-08-26 00:00:00,1,22.4
1997-08-26 00:00:00,2,22.4
1997-08-26 00:00:00,3,22.4
1997-08-26 00:00:00,3,22.4
1997-08-26 00:00:00,4,22.3
1997-08-26 00:00:00,5,22.1
1997-08-26 00:00:00,5.5,20.3
1997-08-26 00:00:00,6,20.3
1997-08-26 00:00:00,7,20
1997-08-26 00:00:00,8,17.8
1997-08-26 00:00:00,9,13.5
1997-08-26 00:00:00,10,15.3
1997-08-26 00:00:00,12,11.5
1997-08-26 00:00:00,14,9.7
1997-08-26 00:00:00,15,9.4
1997-08-26 00:00:00,16,8.5
1997-08-26 00:00:00,18,7.9
1997-08-26 00:00:00,20,7.4
1997-08-26 00:00:00,22,7.1
1997-08-26 00:00:00,25,6.9
1997-08-26 00:00:00,27,6.7
1997-08-26 00:00:00,30,6.6
1997-09-02 00:00:00,0,20.5
1997-09-02 00:00:00,1,20.7
1997-09-02 00:00:00,2,20.9
1997-09-02 00:00:00,3,21
1997-09-02 00:00:00,5,21
1997-09-02 00:00:00,6,20.6
1997-09-02 00:00:00,7,19.3
1997-09-02 00:00:00,8,15.7
1997-09-02 00:00:00,9,13.7
1997-09-02 00:00:00,10,11.9
1997-09-02 00:00:00,11,10.8
1997-09-02 00:00:00,12,9.6
1997-09-02 00:00:00,13,8.9
1997-09-02 00:00:00,14,8.6
1997-09-10 00:00:00,1,16.2
1997-09-10 00:00:00,3,16.2
1997-09-10 00:00:00,3,16.2
1997-09-10 00:00:00,5,16.2
1997-09-10 00:00:00,7,16.2
1997-09-10 00:00:00,9,16.2
1997-09-10 00:00:00,10,14.5
1997-09-10 00:00:00,10.5,13
1997-09-10 00:00:00,11,11
1997-09-10 00:00:00,12,10.3
1997-09-10 00:00:00,13,9.5
1997-09-10 00:00:00,15,8.8
1997-09-10 00:00:00,17,8.1
1997-09-10 00:00:00,19,7.4
1997-09-10 00:00:00,20,7.2
1997-09-10 00:00:00,22,7
1997-09-10 00:00:00,25,6.8
1997-09-10 00:00:00,28,6.8
1997-09-10 00:00:00,29,6.8
1997-09-23 00:00:00,0,13.4
1997-09-23 00:00:00,2,13.4
1997-09-23 00:00:00,3,13.4
1997-09-23 00:00:00,4,13.3
1997-09-23 00:00:00,6,13.3
1997-09-23 00:00:00,8,13.3
1997-09-23 00:00:00,10,13.3
1997-09-23 00:00:00,12,13.3
1997-09-23 00:00:00,13,11.8
1997-09-23 00:00:00,15,9.1
1997-09-23 00:00:00,17,8.6
1997-09-23 00:00:00,19,7.8
1997-09-23 00:00:00,20,7.6
1997-09-23 00:00:00,21,7.4
1997-09-23 00:00:00,25,7
1997-09-23 00:00:00,30,6.8
1997-10-09 00:00:00,0,13.5
1997-10-09 00:00:00,2,12.8
1997-10-09 00:00:00,3,12.8
1997-10-09 00:00:00,4,12.7
1997-10-09 00:00:00,8,12.5
1997-10-09 00:00:00,10,12.4
1997-10-09 00:00:00,12,12.3
1997-10-09 00:00:00,14,12
1997-10-09 00:00:00,15,11.7
1997-10-09 00:00:00,16,11.1
1997-10-09 00:00:00,17,9.3
1997-10-09 00:00:00,18,8.8
1997-10-09 00:00:00,19,8.2
1997-10-09 00:00:00,20,7.6
1997-10-09 00:00:00,22,7.3
1997-10-09 00:00:00,24,7
1997-10-09 00:00:00,25,6.8
1997-10-09 00:00:00,26,6.7
1997-10-09 00:00:00,27,6.7
1997-10-09 00:00:00,28,6.7
1997-10-09 00:00:00,29,6.7
1997-10-09 00:00:00,30,6.7
1997-10-09 00:00:00,31,6.7
1997-11-05 00:00:00,0.5,7.5
1997-11-05 00:00:00,2,7.5
1997-11-05 00:00:00,3,7.4
1997-11-05 00:00:00,5,7.5
1997-11-05 00:00:00,8,7.5
1997-11-05 00:00:00,10,7.5
1997-11-05 00:00:00,12,7.5
1997-11-05 00:00:00,15,7.5
1997-11-05 00:00:00,20,7.5
1997-11-05 00:00:00,22,7.5
1997-11-05 00:00:00,24,7.3
1997-11-05 00:00:00,25,7
1997-11-05 00:00:00,26,6.8
1997-11-05 00:00:00,28,6.6
1997-11-05 00:00:00,30,6.6
1997-12-02 00:00:00,0,3.9
1997-12-02 00:00:00,1,4.4
1997-12-02 00:00:00,2,4.6
1997-12-02 00:00:00,3,4.7
1997-12-02 00:00:00,3,4.7
1997-12-02 00:00:00,5,4.8
1997-12-02 00:00:00,8,4.9
1997-12-02 00:00:00,10,5
1997-12-02 00:00:00,15,5
1997-12-02 00:00:00,20,5
1997-12-02 00:00:00,25,5
1997-12-02 00:00:00,26,5
1997-12-02 00:00:00,27,5
1997-12-02 00:00:00,28,5
1997-12-02 00:00:00,29,5
1997-12-02 00:00:00,30,5
1998-01-06 00:00:00,0,4.6
1998-01-06 00:00:00,1,4.4
1998-01-06 00:00:00,2,4.1
1998-01-06 00:00:00,3,4.1
1998-01-06 00:00:00,3,4
1998-01-06 00:00:00,5,3.8
1998-01-06 00:00:00,7,3.7
1998-01-06 00:00:00,10,3.6
1998-01-06 00:00:00,13,3.6
1998-01-06 00:00:00,15,3.6
1998-01-06 00:00:00,20,3.6
1998-01-06 00:00:00,25,3.5
1998-01-06 00:00:00,30,3.5
1998-01-06 00:00:00,31,3.5
1998-02-03 00:00:00,0.5,3.4
1998-03-03 00:00:00,2,4
1998-03-03 00:00:00,3,4
1998-03-03 00:00:00,6,3.8
1998-03-03 00:00:00,10,3.8
1998-03-03 00:00:00,16,3.7
1998-03-03 00:00:00,20,3.7
1998-03-03 00:00:00,26,3.8
1998-03-03 00:00:00,30,3.8
1998-03-19 00:00:00,0.5,4
1998-03-19 00:00:00,2,4
1998-03-19 00:00:00,3,4
1998-03-19 00:00:00,6,4
1998-03-19 00:00:00,10,4
1998-03-19 00:00:00,15,3.9
1998-03-19 00:00:00,20,3.9
1998-03-19 00:00:00,25,3.9
1998-03-19 00:00:00,30,3.9
1998-03-31 00:00:00,0.5,5.6
1998-03-31 00:00:00,3,5.3
1998-03-31 00:00:00,3,5.3
1998-03-31 00:00:00,5,5.2
1998-03-31 00:00:00,11,5
1998-03-31 00:00:00,15,4.9
1998-03-31 00:00:00,21,4.5
1998-03-31 00:00:00,25,4.4
1998-03-31 00:00:00,29,4.3
1998-03-31 00:00:00,30,4.3
1998-04-16 00:00:00,0,5.3
1998-04-16 00:00:00,2,5.2
1998-04-16 00:00:00,3,5.2
1998-04-16 00:00:00,5,5.2
1998-04-16 00:00:00,10,5.2
1998-04-16 00:00:00,15,5.1
1998-04-16 00:00:00,20,5.1
1998-04-16 00:00:00,25,5.1
1998-04-16 00:00:00,29,5
1998-04-16 00:00:00,30,5
1998-04-30 00:00:00,0.5,8
1998-04-30 00:00:00,2,7.7
1998-04-30 00:00:00,3,7.6
1998-04-30 00:00:00,4,7.6
1998-04-30 00:00:00,6,7.5
1998-04-30 00:00:00,8,7.4
1998-04-30 00:00:00,10,7.3
1998-04-30 00:00:00,12,6.9
1998-04-30 00:00:00,14,6.5
1998-04-30 00:00:00,15,6.4
1998-04-30 00:00:00,16,6.2
1998-04-30 00:00:00,18,5.9
1998-04-30 00:00:00,20,5.8
1998-04-30 00:00:00,22,5.7
1998-04-30 00:00:00,24,5.6
1998-04-30 00:00:00,25,5.5
1998-04-30 00:00:00,26,5.5
1998-04-30 00:00:00,28,5.5
1998-04-30 00:00:00,30,5.4
1998-05-14 00:00:00,0,12.5
1998-05-14 00:00:00,2,12.3
1998-05-14 00:00:00,3,12.3
1998-05-14 00:00:00,4,11.9
1998-05-14 00:00:00,6,11.4
1998-05-14 00:00:00,8,10.8
1998-05-14 00:00:00,9,9.6
1998-05-14 00:00:00,10,9
1998-05-14 00:00:00,12,7.9
1998-05-14 00:00:00,14,6.9
1998-05-14 00:00:00,15,6.7
1998-05-14 00:00:00,16,6.6
1998-05-14 00:00:00,18,6.4
1998-05-14 00:00:00,20,6.1
1998-05-14 00:00:00,22,6
1998-05-14 00:00:00,24,5.9
1998-05-14 00:00:00,25,5.9
1998-05-14 00:00:00,27,5.8
1998-05-14 00:00:00,29,5.7
1998-05-14 00:00:00,30,5.7
1998-05-26 00:00:00,0,12.8
1998-05-26 00:00:00,2,13
1998-05-26 00:00:00,3,13
1998-05-26 00:00:00,4,13
1998-05-26 00:00:00,6,13.1
1998-05-26 00:00:00,8,11.9
1998-05-26 00:00:00,9,10.5
1998-05-26 00:00:00,10,9.4
1998-05-26 00:00:00,12,8
1998-05-26 00:00:00,14,7.3
1998-05-26 00:00:00,15,7.3
1998-05-26 00:00:00,16,6.7
1998-05-26 00:00:00,18,6.4
1998-05-26 00:00:00,20,6.2
1998-05-26 00:00:00,22,6.1
1998-05-26 00:00:00,24,6
1998-05-26 00:00:00,25,6
1998-05-26 00:00:00,26,5.9
1998-05-26 00:00:00,28,5.8
1998-05-26 00:00:00,30,5.8
1998-06-11 00:00:00,0,15.6
1998-06-11 00:00:00,3,15.5
1998-06-11 00:00:00,3,15.5
1998-06-11 00:00:00,5,15.5
1998-06-11 00:00:00,7,15.3
1998-06-11 00:00:00,8,14.9
1998-06-11 00:00:00,8.5,14.1
1998-06-11 00:00:00,9,12.4
1998-06-11 00:00:00,9.5,11
1998-06-11 00:00:00,10,10.4
1998-06-11 00:00:00,11,9
1998-06-11 00:00:00,12,8.5
1998-06-11 00:00:00,14,7.2
1998-06-11 00:00:00,15,7
1998-06-11 00:00:00,16,7
1998-06-11 00:00:00,18,6.8
1998-06-11 00:00:00,20,6.4
1998-06-11 00:00:00,22,6.1
1998-06-11 00:00:00,24,6.1
1998-06-11 00:00:00,25,6
1998-06-11 00:00:00,26,6
1998-06-11 00:00:00,28,5.9
1998-06-11 00:00:00,29,5.9
1998-06-11 00:00:00,29.5,5.9
1998-06-25 00:00:00,0.5,17.5
1998-06-25 00:00:00,1,17.5
1998-06-25 00:00:00,2,16.8
1998-06-25 00:00:00,3,16.5
1998-06-25 00:00:00,4,16.1
1998-06-25 00:00:00,6,15.7
1998-06-25 00:00:00,7,15
1998-06-25 00:00:00,8,14.2
1998-06-25 00:00:00,9,13.6
1998-06-25 00:00:00,10,13
1998-06-25 00:00:00,11,12.1
1998-06-25 00:00:00,12,10.7
1998-06-25 00:00:00,13,8.1
1998-06-25 00:00:00,14,7.3
1998-06-25 00:00:00,15,6.9
1998-06-25 00:00:00,17,6.5
1998-06-25 00:00:00,19,6.2
1998-06-25 00:00:00,21,6
1998-06-25 00:00:00,23,5.9
1998-06-25 00:00:00,25,5.8
1998-06-25 00:00:00,27,5.8
1998-06-25 00:00:00,29,5.8
1998-06-25 00:00:00,30,5.8
1998-07-08 00:00:00,0,17.2
1998-07-08 00:00:00,1,16.5
1998-07-08 00:00:00,2,16.2
1998-07-08 00:00:00,3,15.9
1998-07-08 00:00:00,3,15.9
1998-07-08 00:00:00,4,15.9
1998-07-08 00:00:00,5,15.5
1998-07-08 00:00:00,6,15.5
1998-07-08 00:00:00,7,15.5
1998-07-08 00:00:00,8,15.5
1998-07-08 00:00:00,9,15.3
1998-07-08 00:00:00,10,14.5
1998-07-08 00:00:00,11,12.8
1998-07-08 00:00:00,12,11.5
1998-07-08 00:00:00,13,9.6
1998-07-08 00:00:00,14,8.3
1998-07-08 00:00:00,15,7.6
1998-07-08 00:00:00,16,7.1
1998-07-08 00:00:00,17,6.8
1998-07-08 00:00:00,18,6.6
1998-07-08 00:00:00,19,6.4
1998-07-08 00:00:00,20,6.1
1998-07-08 00:00:00,21,6.1
1998-07-08 00:00:00,22,6
1998-07-08 00:00:00,23,5.9
1998-07-08 00:00:00,24,5.9
1998-07-08 00:00:00,25,5.9
1998-07-08 00:00:00,26,5.8
1998-07-08 00:00:00,27,5.8
1998-07-08 00:00:00,28,5.8
1998-07-08 00:00:00,29,5.8
1998-07-08 00:00:00,30,5.8
1998-07-28 00:00:00,0,16.9
1998-07-28 00:00:00,1,17
1998-07-28 00:00:00,2,17
1998-07-28 00:00:00,3,17
1998-07-28 00:00:00,3,17
1998-07-28 00:00:00,4,17
1998-07-28 00:00:00,5,17
1998-07-28 00:00:00,6,17
1998-07-28 00:00:00,7,16.9
1998-07-28 00:00:00,8,16.7
1998-07-28 00:00:00,9,16.3
1998-07-28 00:00:00,10,15.2
1998-07-28 00:00:00,11,14.5
1998-07-28 00:00:00,12,13.2
1998-07-28 00:00:00,13,11.7
1998-07-28 00:00:00,14,10.4
1998-07-28 00:00:00,15,8.4
1998-07-28 00:00:00,16,7.7
1998-07-28 00:00:00,17,7
1998-07-28 00:00:00,18,7
1998-07-28 00:00:00,20,6.6
1998-07-28 00:00:00,22,6.4
1998-07-28 00:00:00,24,6.2
1998-07-28 00:00:00,25,6.1
1998-07-28 00:00:00,26,6.1
1998-07-28 00:00:00,28,6
1998-07-28 00:00:00,30,6
1998-08-17 00:00:00,0,17.6
1998-08-17 00:00:00,2,17.6
1998-08-17 00:00:00,3,17.55
1998-08-17 00:00:00,4,17.5
1998-08-17 00:00:00,6,17.5
1998-08-17 00:00:00,8,17.5
1998-08-17 00:00:00,10,17.1
1998-08-17 00:00:00,11,16.8
1998-08-17 00:00:00,12,16
1998-08-17 00:00:00,13,14.3
1998-08-17 00:00:00,14,12.6
1998-08-17 00:00:00,15,10.2
1998-08-17 00:00:00,16,9.6
1998-08-17 00:00:00,18,8.4
1998-08-17 00:00:00,20,7.8
1998-08-17 00:00:00,22,7.3
1998-08-17 00:00:00,24,6.9
1998-08-17 00:00:00,25,6.6
1998-08-17 00:00:00,26,6.5
1998-08-17 00:00:00,28,6.4
1998-08-17 00:00:00,30,6.3
1998-09-01 00:00:00,1,15.9
1998-09-01 00:00:00,3,15.9
1998-09-01 00:00:00,3,15.9
1998-09-01 00:00:00,5,15.8
1998-09-01 00:00:00,7,15.7
1998-09-01 00:00:00,9,15.7
1998-09-01 00:00:00,11,15.6
1998-09-01 00:00:00,13,15.2
1998-09-01 00:00:00,15,11.5
1998-09-01 00:00:00,17,8.3
1998-09-01 00:00:00,19,7.5
1998-09-01 00:00:00,20,7.2
1998-09-01 00:00:00,21,6.9
1998-09-01 00:00:00,23,6.4
1998-09-01 00:00:00,25,6.3
1998-09-01 00:00:00,27,6.2
1998-09-01 00:00:00,29,6.2
1998-09-01 00:00:00,29.5,6.2
1998-09-01 00:00:00,30,6.1
1998-09-17 00:00:00,1,14.4
1998-09-17 00:00:00,3,14.6
1998-09-17 00:00:00,3,14.6
1998-09-17 00:00:00,5,14.6
1998-09-17 00:00:00,7,14.7
1998-09-17 00:00:00,9,14.8
1998-09-17 00:00:00,11,14.8
1998-09-17 00:00:00,13,14.7
1998-09-17 00:00:00,14,13.5
1998-09-17 00:00:00,15,10.5
1998-09-17 00:00:00,17,8.4
1998-09-17 00:00:00,19,7
1998-09-17 00:00:00,20,6.8
1998-09-17 00:00:00,22,6.7
1998-09-17 00:00:00,24,6.5
1998-09-17 00:00:00,25,6.5
1998-09-17 00:00:00,26,6.4
1998-09-17 00:00:00,28,6.3
1998-09-17 00:00:00,29.5,6.1
1998-09-17 00:00:00,30,6.1
1998-09-30 00:00:00,0,13.9
1998-09-30 00:00:00,2,14.2
1998-09-30 00:00:00,3,14.2
1998-09-30 00:00:00,4,14.2
1998-09-30 00:00:00,6,14.3
1998-09-30 00:00:00,8,14.3
1998-09-30 00:00:00,10,14.4
1998-09-30 00:00:00,12,14.4
1998-09-30 00:00:00,13,14.3
1998-09-30 00:00:00,14,13.3
1998-09-30 00:00:00,15,11.1
1998-09-30 00:00:00,16,9.2
1998-09-30 00:00:00,17,7.8
1998-09-30 00:00:00,18,7.4
1998-09-30 00:00:00,20,6.9
1998-09-30 00:00:00,22,6.5
1998-09-30 00:00:00,25,6.3
1998-09-30 00:00:00,28,6.1
1998-09-30 00:00:00,29.5,6.1
1998-10-12 00:00:00,0,11.1
1998-10-12 00:00:00,2,11.2
1998-10-12 00:00:00,3,11.3
1998-10-12 00:00:00,4,11.3
1998-10-12 00:00:00,6,11.3
1998-10-12 00:00:00,10,11.3
1998-10-12 00:00:00,15,11.3
1998-10-12 00:00:00,17,10.9
1998-10-12 00:00:00,18,10.4
1998-10-12 00:00:00,19,8
1998-10-12 00:00:00,20,7.4
1998-10-12 00:00:00,25,6.6
1998-10-12 00:00:00,30,6.4
1998-11-04 00:00:00,1,7.7
1998-11-04 00:00:00,3,7.9
1998-11-04 00:00:00,5,7.9
1998-11-04 00:00:00,10,7.9
1998-11-04 00:00:00,15,7.9
1998-11-04 00:00:00,20,8
1998-11-04 00:00:00,25,8
1998-11-04 00:00:00,30,7.9
1998-11-04 00:00:00,31,7.9
1998-12-01 00:00:00,0.5,4.3
1998-12-01 00:00:00,3,4.3
1998-12-01 00:00:00,5,4.3
1998-12-01 00:00:00,10,4.4
1998-12-01 00:00:00,15,4.4
1998-12-01 00:00:00,20,4.5
1998-12-01 00:00:00,25,4.6
1998-12-01 00:00:00,28,4.6
1999-01-28 00:00:00,0,2.7
1999-01-28 00:00:00,3,2.7
1999-01-28 00:00:00,15,2.6
1999-01-28 00:00:00,20,2.6
1999-01-28 00:00:00,30,2.6
1999-03-02 00:00:00,0.5,2.4
1999-03-02 00:00:00,2,2.4
1999-03-02 00:00:00,3,2.4
1999-03-02 00:00:00,5,2.4
1999-03-02 00:00:00,10,2.4
1999-03-02 00:00:00,15,2.4
1999-03-02 00:00:00,20,2.4
1999-03-02 00:00:00,25,2.4
1999-03-02 00:00:00,30,2.4
1999-03-23 00:00:00,0.5,2.8
1999-03-23 00:00:00,2,2.8
1999-03-23 00:00:00,3,2.8
1999-03-23 00:00:00,5,2.8
1999-03-23 00:00:00,10,2.8
1999-03-23 00:00:00,15,2.8
1999-03-23 00:00:00,20,2.8
1999-03-23 00:00:00,25,2.8
1999-03-23 00:00:00,30,2.8
1999-03-23 00:00:00,30.5,2.8
1999-03-23 00:00:00,31,2.8
1999-03-29 00:00:00,0.5,3.4
1999-03-29 00:00:00,3,3.3
1999-03-29 00:00:00,10,3.3
1999-03-29 00:00:00,15,3.3
1999-03-29 00:00:00,20,3.3
1999-03-29 00:00:00,25,3.4
1999-03-29 00:00:00,30,3.4
1999-04-07 00:00:00,0,5.1
1999-04-07 00:00:00,2,5
1999-04-07 00:00:00,3,5
1999-04-07 00:00:00,5,5
