datetime,wq_po4_gramsPerMeterCubed_1,wq_pop_gramsPerMeterCubed_1,wq_nh4_gramsPerMeterCubed_1,wq_no3_gramsPerMeterCubed_1,wq_sio2_gramsPerMeterCubed_1,wq_po4_gramsPerMeterCubed_2,wq_pop_gramsPerMeterCubed_2,wq_nh4_gramsPerMeterCubed_2,wq_no3_gramsPerMeterCubed_2,wq_sio2_gramsPerMeterCubed_2
2001-10-12 00:00:00,0.03955943,0.012558347,0.209325645,5.322540065,2.229748973,0,0,0,0,0
2001-10-13 00:00:00,0.039233131,0.013997236,0.245246935,5.194215131,2.680110388,0,0,0,0,0
2001-10-14 00:00:00,0.038638618,0.013500478,0.234259722,5.305431925,2.580357058,0,0,0,0,0
2001-10-15 00:00:00,0.037949097,0.013710334,0.242840401,5.358086283,2.71874265,0,0,0,0,0
2001-10-16 00:00:00,0.03725784,0.013537993,0.241500036,5.458846897,2.73788064,0,0,0,0,0
2001-10-17 00:00:00,0.036426848,0.012168346,0.209643322,5.724809299,2.389342092,0,0,0,0,0
2001-10-18 00:00:00,0.035735597,0.01172975,0.200942993,5.868289419,2.318507858,0,0,0,0,0
2001-10-19 00:00:00,0.035088638,0.011533346,0.198358638,5.978150907,2.32298207,0,0,0,0,0
2001-10-20 00:00:00,0.034445712,0.011313888,0.195264727,6.089690663,2.323112328,0,0,0,0,0
2001-10-21 00:00:00,0.033803304,0.011079537,0.191813885,6.207806856,2.31974065,0,0,0,0,0
2001-10-22 00:00:00,0.038193942,0.01776677,0.305031429,5.474752994,3.32089357,0,0,0,0,0
2001-10-23 00:00:00,0.041082842,0.020363126,0.324755791,5.191375458,3.362463137,0,0,0,0,0
2001-10-24 00:00:00,0.047953107,0.030324712,0.469722894,4.882275471,4.369227851,0,0,0,0,0
2001-10-25 00:00:00,0.046414221,0.028325701,0.437609606,4.970200364,4.153492816,0,0,0,0,0
2001-10-26 00:00:00,0.0413464,0.021524532,0.335385876,5.232548474,3.464978161,0,0,0,0,0
2001-10-27 00:00:00,0.038054551,0.017240042,0.269433693,5.41711102,3.024969062,0,0,0,0,0
2001-10-28 00:00:00,0.036288683,0.015181013,0.237594826,5.523373871,2.830900498,0,0,0,0,0
2001-10-29 00:00:00,0.034956746,0.013686031,0.213025479,5.619057634,2.678499564,0,0,0,0,0
2001-10-30 00:00:00,0.034469969,0.013614455,0.214918786,5.621133158,2.756668608,0,0,0,0,0
2001-10-31 00:00:00,0.033767858,0.012977285,0.20365648,5.667522346,2.70296859,0,0,0,0,0
2001-11-01 00:00:00,0.03372403,0.013910043,0.228057871,5.590233165,3.006519186,0,0,0,0,0
2001-11-02 00:00:00,0.032846275,0.01283012,0.20593156,5.700656262,2.836154509,0,0,0,0,0
2001-11-03 00:00:00,0.032306509,0.012611798,0.203883796,5.7407543,2.871246393,0,0,0,0,0
2001-11-04 00:00:00,0.03171056,0.012144776,0.194898063,5.815764562,2.826224861,0,0,0,0,0
2001-11-05 00:00:00,0.03116194,0.011744807,0.187040587,5.894951979,2.788178517,0,0,0,0,0
2001-11-06 00:00:00,0.030673707,0.011470032,0.181920237,5.969893483,2.775141817,0,0,0,0,0
2001-11-07 00:00:00,0.030188271,0.011181764,0.176129336,6.05444658,2.752274248,0,0,0,0,0
2001-11-08 00:00:00,0.029787823,0.011067761,0.174518118,6.123506908,2.771429133,0,0,0,0,0
2001-11-09 00:00:00,0.029383826,0.010940074,0.172572143,6.19893276,2.786444898,0,0,0,0,0
2001-11-10 00:00:00,0.028987918,0.010826686,0.171001762,6.277310666,2.804809244,0,0,0,0,0
2001-11-11 00:00:00,0.028592341,0.010697944,0.168898394,6.361249983,2.816339655,0,0,0,0,0
2001-11-12 00:00:00,0.027990556,0.009469512,0.13290321,6.623294125,2.416708215,0,0,0,0,0
2001-11-13 00:00:00,0.029018393,0.01172575,0.185748125,6.340906886,2.977665483,0,0,0,0,0
2001-11-14 00:00:00,0.029702487,0.013343665,0.222761172,6.210202678,3.359711747,0,0,0,0,0
2001-11-15 00:00:00,0.029261457,0.012985893,0.214799229,6.310489591,3.307727091,0,0,0,0,0
2001-11-16 00:00:00,0.029356488,0.013465084,0.22370769,6.378137121,3.388815957,0,0,0,0,0
2001-11-17 00:00:00,0.027641973,0.010194913,0.139779378,6.794004529,2.55050019,0,0,0,0,0
2001-11-18 00:00:00,0.028471051,0.011979614,0.180786447,6.6441764,2.96688446,0,0,0,0,0
2001-11-19 00:00:00,0.028340713,0.011283538,0.156746208,6.610985231,2.737592201,0,0,0,0,0
2001-11-20 00:00:00,0.027926562,0.011022096,0.150736472,6.741915937,2.698515823,0,0,0,0,0
2001-11-21 00:00:00,0.027539103,0.010779292,0.145486546,6.845226914,2.673169196,0,0,0,0,0
2001-11-22 00:00:00,0.027167749,0.010531177,0.140081209,6.930021112,2.649872597,0,0,0,0,0
2001-11-23 00:00:00,0.027107524,0.010641145,0.141467918,6.946207678,2.684266521,0,0,0,0,0
2001-11-24 00:00:00,0.031609045,0.016064672,0.234894575,6.286792092,3.400709646,0,0,0,0,0
2001-11-25 00:00:00,0.03131138,0.01542012,0.214408637,6.335828271,3.214363725,0,0,0,0,0
2001-11-26 00:00:00,0.031858216,0.016225399,0.225508852,6.356909079,3.289173182,0,0,0,0,0
2001-11-27 00:00:00,0.03196228,0.016289264,0.223204366,6.315673034,3.280333236,0,0,0,0,0
2001-11-28 00:00:00,0.030988374,0.015089228,0.201131377,6.351868562,3.147612006,0,0,0,0,0
2001-11-29 00:00:00,0.030138977,0.014030413,0.181414007,6.362539333,3.035116,0,0,0,0,0
2001-11-30 00:00:00,0.030339563,0.014037058,0.1778781,6.20819555,3.032537728,0,0,0,0,0
2001-12-01 00:00:00,0.029477669,0.012925703,0.155427156,6.244386716,2.886876942,0,0,0,0,0
2001-12-02 00:00:00,0.028819203,0.012110655,0.138656807,6.272380351,2.78388101,0,0,0,0,0
2001-12-03 00:00:00,0.028329534,0.011493725,0.125367438,6.284826212,2.705797674,0,0,0,0,0
2001-12-04 00:00:00,0.027923314,0.010986083,0.113888211,6.294511437,2.639322158,0,0,0,0,0
2001-12-05 00:00:00,0.028827968,0.011944182,0.128990612,6.108138583,2.772380011,0,0,0,0,0
2001-12-06 00:00:00,0.028479529,0.011485264,0.11765694,6.126898785,2.698753071,0,0,0,0,0
2001-12-07 00:00:00,0.028179882,0.011152407,0.109458865,6.156153395,2.650692288,0,0,0,0,0
2001-12-08 00:00:00,0.028016889,0.01097426,0.104384146,6.166431181,2.627335615,0,0,0,0,0
2001-12-09 00:00:00,0.027815004,0.010762069,0.098812178,6.183195134,2.600806018,0,0,0,0,0
2001-12-10 00:00:00,0.027548484,0.010481896,0.092028632,6.209459264,2.565798105,0,0,0,0,0
2001-12-11 00:00:00,0.027253341,0.010168196,0.084707624,6.242872528,2.52679264,0,0,0,0,0
2001-12-12 00:00:00,0.028579487,0.012205429,0.130279855,6.142932925,2.913960018,0,0,0,0,0
2001-12-13 00:00:00,0.029058049,0.01222186,0.120069511,5.989125919,2.813290293,0,0,0,0,0
2001-12-14 00:00:00,0.028782908,0.011860711,0.109639305,6.048082111,2.73079212,0,0,0,0,0
2001-12-15 00:00:00,0.028763004,0.011880504,0.10843241,6.071843954,2.728859581,0,0,0,0,0
2001-12-16 00:00:00,0.030308529,0.014343601,0.163933541,6.056450928,3.172993543,0,0,0,0,0
2001-12-17 00:00:00,0.028650049,0.011728269,0.102488056,6.076072428,2.707762181,0,0,0,0,0
2001-12-18 00:00:00,0.030144161,0.014451189,0.17049834,6.093312373,3.277776662,0,0,0,0,0
2001-12-19 00:00:00,0.029495168,0.013642645,0.154446308,6.120238111,3.184208403,0,0,0,0,0
2001-12-20 00:00:00,0.028908509,0.012912201,0.139504841,6.149822728,3.095736537,0,0,0,0,0
2001-12-21 00:00:00,0.027188132,0.009983545,0.064370115,6.200233322,2.488963043,0,0,0,0,0
2001-12-22 00:00:00,0.028377569,0.012014036,0.11495162,6.176013467,2.915874098,0,0,0,0,0
2001-12-23 00:00:00,0.029261795,0.013439731,0.14933732,6.153081614,3.203464365,0,0,0,0,0
2001-12-24 00:00:00,0.02910379,0.013246138,0.143890386,6.199598479,3.164032346,0,0,0,0,0
2001-12-25 00:00:00,0.027647796,0.010708204,0.07710461,6.238217387,2.623486283,0,0,0,0,0
2001-12-26 00:00:00,0.028768069,0.012873904,0.135199806,6.270427079,3.117446378,0,0,0,0,0
2001-12-27 00:00:00,0.028579218,0.012667084,0.130839305,6.305903502,3.096476253,0,0,0,0,0
2001-12-28 00:00:00,0.028415429,0.012514309,0.128014246,6.344170769,3.088238616,0,0,0,0,0
2001-12-29 00:00:00,0.026926844,0.009829524,0.054660094,6.395847109,2.483529963,0,0,0,0,0
2001-12-30 00:00:00,0.026914948,0.009939569,0.058393984,6.441514069,2.526822706,0,0,0,0,0
2001-12-31 00:00:00,0.02714213,0.010533109,0.076353297,6.484464839,2.692662103,0,0,0,0,0
2002-01-01 00:00:00,0.027009871,0.010406985,0.073508886,6.531779521,2.679253431,0,0,0,0,0
2002-01-02 00:00:00,0.026942244,0.010378054,0.073257642,6.578252493,2.686217277,0,0,0,0,0
2002-01-03 00:00:00,0.02641927,0.009383477,0.044064916,6.637476329,2.439255402,0,0,0,0,0
2002-01-04 00:00:00,0.026463765,0.009561791,0.049622684,6.683722966,2.494358772,0,0,0,0,0
2002-01-05 00:00:00,0.026428056,0.00955161,0.049481989,6.732223858,2.498581205,0,0,0,0,0
2002-01-06 00:00:00,0.026404845,0.009553829,0.049597273,6.780174215,2.50414394,0,0,0,0,0
2002-01-07 00:00:00,0.026394464,0.009567422,0.050046219,6.827389803,2.511829549,0,0,0,0,0
2002-01-08 00:00:00,0.026276635,0.009331368,0.042668313,6.878499825,2.44983593,0,0,0,0,0
2002-01-09 00:00:00,0.026493389,0.00963577,0.049926909,6.895646233,2.508921741,0,0,0,0,0
2002-01-10 00:00:00,0.026633338,0.009943771,0.059429885,6.934523813,2.594364105,0,0,0,0,0
2002-01-11 00:00:00,0.026471101,0.009587803,0.048278053,6.990280997,2.497661293,0,0,0,0,0
2002-01-12 00:00:00,0.026497604,0.009616511,0.048896083,7.03519839,2.503053021,0,0,0,0,0
2002-01-13 00:00:00,0.026515401,0.00962478,0.04896982,7.078134382,2.50413712,0,0,0,0,0
2002-01-14 00:00:00,0.026711545,0.009825556,0.053261024,7.085889664,2.536387197,0,0,0,0,0
2002-01-15 00:00:00,0.026905738,0.009976072,0.055921697,7.077589575,2.556179916,0,0,0,0,0
2002-01-16 00:00:00,0.027097491,0.010148581,0.059222326,7.089148951,2.577401243,0,0,0,0,0
2002-01-17 00:00:00,0.027387908,0.010419293,0.064679196,7.076307596,2.615126832,0,0,0,0,0
2002-01-18 00:00:00,0.027446351,0.01041688,0.063976879,7.10573424,2.606409681,0,0,0,0,0
2002-01-19 00:00:00,0.027519739,0.010428188,0.063807906,7.128665851,2.602954939,0,0,0,0,0
2002-01-20 00:00:00,0.027600715,0.010442551,0.06382779,7.146926933,2.601623918,0,0,0,0,0
2002-01-21 00:00:00,0.027672615,0.010443509,0.06354699,7.164973571,2.598217039,0,0,0,0,0
2002-01-22 00:00:00,0.028350346,0.011226472,0.081797192,7.101169772,2.730849044,0,0,0,0,0
2002-01-23 00:00:00,0.028315047,0.0109346,0.072946338,7.092470323,2.661170352,0,0,0,0,0
2002-01-24 00:00:00,0.028393129,0.010920509,0.072040825,7.117354251,2.64867328,0,0,0,0,0
2002-01-25 00:00:00,0.028511945,0.01095785,0.072546317,7.131745722,2.64825905,0,0,0,0,0
2002-01-26 00:00:00,0.02862919,0.010988035,0.072887933,7.145742617,2.646583793,0,0,0,0,0
2002-01-27 00:00:00,0.028791437,0.011112292,0.076286604,7.155471963,2.670528156,0,0,0,0,0
2002-01-28 00:00:00,0.028807977,0.010943192,0.07136532,7.169478572,2.628757234,0,0,0,0,0
2002-01-29 00:00:00,0.028903916,0.010919747,0.07053835,7.177585776,2.619331228,0,0,0,0,0
2002-01-30 00:00:00,0.028669732,0.01036514,0.055841182,7.218891833,2.505033807,0,0,0,0,0
2002-01-31 00:00:00,0.0289335,0.010773464,0.06885287,7.230440276,2.609275158,0,0,0,0,0
2002-02-01 00:00:00,0.029334367,0.010996787,0.071285341,7.189312823,2.609870323,0,0,0,0,0
2002-02-02 00:00:00,0.02949086,0.01102484,0.071714341,7.188874333,2.608290553,0,0,0,0,0
2002-02-03 00:00:00,0.02968108,0.011106951,0.073600932,7.188085621,2.616848391,0,0,0,0,0
2002-02-04 00:00:00,0.029864356,0.011176264,0.075053432,7.188377134,2.621409185,0,0,0,0,0
2002-02-05 00:00:00,0.0300129,0.01114175,0.073309959,7.191519009,2.599301087,0,0,0,0,0
2002-02-06 00:00:00,0.030217776,0.011218514,0.074820482,7.190354854,2.602692542,0,0,0,0,0
2002-02-07 00:00:00,0.030429494,0.011299502,0.076402702,7.189215575,2.60615657,0,0,0,0,0
2002-02-08 00:00:00,0.030654054,0.011386568,0.07815565,7.18539022,2.610398589,0,0,0,0,0
2002-02-09 00:00:00,0.032931614,0.014255974,0.143701063,6.939125061,3.047572496,0,0,0,0,0
2002-02-10 00:00:00,0.035145653,0.016092404,0.171101337,6.596037549,3.177850166,0,0,0,0,0
2002-02-11 00:00:00,0.036113208,0.017304094,0.196102928,6.622850534,3.310496259,0,0,0,0,0
2002-02-12 00:00:00,0.037306138,0.018648372,0.22239206,6.578913557,3.451528996,0,0,0,0,0
2002-02-13 00:00:00,0.036228596,0.016414743,0.168103942,6.556424298,3.083982397,0,0,0,0,0
2002-02-14 00:00:00,0.038218232,0.018554315,0.209471826,6.367570807,3.324701993,0,0,0,0,0
2002-02-15 00:00:00,0.038134019,0.017735047,0.186860729,6.292741729,3.163086016,0,0,0,0,0
2002-02-16 00:00:00,0.039664761,0.019932564,0.237593588,6.25928588,3.480371186,0,0,0,0,0
2002-02-17 00:00:00,0.038178259,0.017058869,0.171337972,6.243712142,3.051869566,0,0,0,0,0
2002-02-18 00:00:00,0.038757543,0.017391478,0.177180201,6.159848979,3.08177088,0,0,0,0,0
2002-02-19 00:00:00,0.043118081,0.021907804,0.253374505,5.790555684,3.47853335,0,0,0,0,0
2002-02-20 00:00:00,0.048152986,0.026912399,0.322240117,5.544821814,3.74763048,0,0,0,0,0
2002-02-21 00:00:00,0.050106569,0.028633255,0.338595239,5.516036252,3.75650929,0,0,0,0,0
2002-02-22 00:00:00,0.04938005,0.027130089,0.310741274,5.447666225,3.605198481,0,0,0,0,0
2002-02-23 00:00:00,0.046979335,0.023411474,0.247947282,5.348219729,3.302085658,0,0,0,0,0
2002-02-24 00:00:00,0.045021079,0.020258584,0.193126969,5.275844476,3.030189822,0,0,0,0,0
2002-02-25 00:00:00,0.043956599,0.018205987,0.154913122,5.215197607,2.829222959,0,0,0,0,0
2002-02-26 00:00:00,0.043711366,0.017441459,0.142364039,5.169477578,2.770802514,0,0,0,0,0
2002-02-27 00:00:00,0.043511949,0.016575652,0.124419645,5.134361497,2.664760633,0,0,0,0,0
2002-02-28 00:00:00,0.043292718,0.015549272,0.100578182,5.118291898,2.509287938,0,0,0,0,0
2002-03-01 00:00:00,0.043103972,0.014635189,0.079020711,5.1254362,2.363118163,0,0,0,0,0
2002-03-02 00:00:00,0.043486431,0.014938489,0.087692174,5.123545343,2.414840827,0,0,0,0,0
2002-03-03 00:00:00,0.04383903,0.015000861,0.088510815,5.124111357,2.405885042,0,0,0,0,0
2002-03-04 00:00:00,0.044039027,0.014914968,0.08698857,5.144035646,2.383809757,0,0,0,0,0
2002-03-05 00:00:00,0.044298457,0.014974719,0.089076498,5.16557505,2.384581374,0,0,0,0,0
2002-03-06 00:00:00,0.044550193,0.015047467,0.091659856,5.192524189,2.387930335,0,0,0,0,0
2002-03-07 00:00:00,0.045333982,0.016190218,0.120141985,5.186239033,2.559544132,0,0,0,0,0
2002-03-08 00:00:00,0.050459507,0.022186252,0.229577318,4.850002466,3.146960365,0,0,0,0,0
2002-03-09 00:00:00,0.052702051,0.023999493,0.248026493,4.791293972,3.163380726,0,0,0,0,0
2002-03-10 00:00:00,0.054491921,0.025934901,0.276686372,4.796014002,3.263543351,0,0,0,0,0
2002-03-11 00:00:00,0.054457947,0.025261885,0.263644737,4.773927452,3.183700649,0,0,0,0,0
2002-03-12 00:00:00,0.053254326,0.022967063,0.224378011,4.76170185,2.985559464,0,0,0,0,0
2002-03-13 00:00:00,0.052337534,0.021175784,0.19446521,4.762929861,2.835477998,0,0,0,0,0
2002-03-14 00:00:00,0.051587665,0.019391941,0.160588547,4.776282251,2.64511522,0,0,0,0,0
2002-03-15 00:00:00,0.051445641,0.018565601,0.144874909,4.781757344,2.550863636,0,0,0,0,0
2002-03-16 00:00:00,0.051497116,0.018040495,0.134573852,4.790298279,2.482561943,0,0,0,0,0
2002-03-17 00:00:00,0.051667903,0.017660822,0.126521841,4.799437072,2.423056447,0,0,0,0,0
2002-03-18 00:00:00,0.051954548,0.017592115,0.125611333,4.811439415,2.405570024,0,0,0,0,0
2002-03-19 00:00:00,0.052606499,0.018003201,0.134257191,4.786815415,2.445487703,0,0,0,0,0
2002-03-20 00:00:00,0.053573205,0.018937511,0.154028456,4.730589676,2.554363144,0,0,0,0,0
2002-03-21 00:00:00,0.053941846,0.019019436,0.155408306,4.760399483,2.539422286,0,0,0,0,0
2002-03-22 00:00:00,0.054220494,0.018818721,0.150081596,4.794778237,2.482718176,0,0,0,0,0
2002-03-23 00:00:00,0.054660962,0.019064634,0.155821282,4.809182314,2.499847382,0,0,0,0,0
2002-03-24 00:00:00,0.054972485,0.019090443,0.157007763,4.835199796,2.489790645,0,0,0,0,0
2002-03-25 00:00:00,0.055253356,0.019103825,0.158382353,4.86398446,2.482205159,0,0,0,0,0
2002-03-26 00:00:00,0.055493646,0.019064983,0.158864193,4.896237979,2.470005951,0,0,0,0,0
2002-03-27 00:00:00,0.055726157,0.019025479,0.159500396,4.929683478,2.459022609,0,0,0,0,0
2002-03-28 00:00:00,0.056261379,0.019326851,0.16622024,4.924888899,2.484493567,0,0,0,0,0
2002-03-29 00:00:00,0.056564965,0.019341357,0.167431657,4.953278928,2.474814659,0,0,0,0,0
2002-03-30 00:00:00,0.056805583,0.019307655,0.167998321,4.992751781,2.460615826,0,0,0,0,0
2002-03-31 00:00:00,0.057151248,0.019396716,0.170801892,5.017062904,2.460572294,0,0,0,0,0
2002-04-01 00:00:00,0.057760547,0.019811275,0.179847672,5.004531328,2.499283528,0,0,0,0,0
2002-04-02 00:00:00,0.059142148,0.021183742,0.206017159,4.897093918,2.638445477,0,0,0,0,0
2002-04-03 00:00:00,0.05956984,0.021211811,0.205442661,4.930852744,2.606427888,0,0,0,0,0
2002-04-04 00:00:00,0.059992774,0.021377821,0.209075143,4.955176946,2.606219831,0,0,0,0,0
2002-04-05 00:00:00,0.060380784,0.021462443,0.211375233,4.974033953,2.601936041,0,0,0,0,0
2002-04-06 00:00:00,0.060801215,0.021655449,0.216386347,4.985717444,2.615993764,0,0,0,0,0
2002-04-07 00:00:00,0.064169027,0.026125334,0.297947319,4.700433725,3.059194059,0,0,0,0,0
2002-04-08 00:00:00,0.070352252,0.033329064,0.404551933,4.36223375,3.531096586,0,0,0,0,0
2002-04-09 00:00:00,0.074858082,0.037637011,0.452255967,4.223489113,3.659029189,0,0,0,0,0
2002-04-10 00:00:00,0.07530198,0.037224168,0.441456579,4.21748812,3.579118963,0,0,0,0,0
2002-04-11 00:00:00,0.073617781,0.033503411,0.38312635,4.231015974,3.306535848,0,0,0,0,0
2002-04-12 00:00:00,0.072507578,0.030450077,0.33340395,4.229271472,3.068444974,0,0,0,0,0
2002-04-13 00:00:00,0.071366169,0.027681496,0.288211349,4.282097182,2.839867884,0,0,0,0,0
2002-04-14 00:00:00,0.071247732,0.026342896,0.26459159,4.289178606,2.711395086,0,0,0,0,0
2002-04-15 00:00:00,0.07140325,0.025461682,0.248153725,4.297303578,2.612946089,0,0,0,0,0
2002-04-16 00:00:00,0.07153585,0.024740677,0.235026963,4.321613349,2.528775657,0,0,0,0,0
2002-04-17 00:00:00,0.07175994,0.024228539,0.225705385,4.345126289,2.463565296,0,0,0,0,0
2002-04-18 00:00:00,0.073220105,0.025791062,0.254553036,4.234414293,2.621356779,0,0,0,0,0
2002-04-19 00:00:00,0.074846647,0.026902221,0.269125351,4.154088058,2.671995293,0,0,0,0,0
2002-04-20 00:00:00,0.075238557,0.027027369,0.27110982,4.198830342,2.652738619,0,0,0,0,0
2002-04-21 00:00:00,0.076978529,0.028898203,0.301453742,4.109280123,2.794659215,0,0,0,0,0
2002-04-22 00:00:00,0.077798482,0.029244889,0.305105837,4.104621594,2.78750007,0,0,0,0,0
2002-04-23 00:00:00,0.077931795,0.028793119,0.298112393,4.138261812,2.734660085,0,0,0,0,0
2002-04-24 00:00:00,0.079085735,0.029823757,0.316602283,4.058542558,2.833065181,0,0,0,0,0
2002-04-25 00:00:00,0.07941389,0.029222931,0.304940361,4.07199058,2.754228773,0,0,0,0,0
2002-04-26 00:00:00,0.079327285,0.027946413,0.281339724,4.136915923,2.602905858,0,0,0,0,0
2002-04-27 00:00:00,0.081357233,0.030226466,0.318730762,3.995971034,2.796103533,0,0,0,0,0
2002-04-28 00:00:00,0.084576172,0.033566511,0.364855172,3.827860757,2.997468951,0,0,0,0,0
2002-04-29 00:00:00,0.085375781,0.034150032,0.371202718,3.859800659,2.98876581,0,0,0,0,0
2002-04-30 00:00:00,0.085633018,0.033700277,0.363489232,3.881475093,2.931518691,0,0,0,0,0
2002-05-01 00:00:00,0.086792018,0.034942448,0.385541931,3.80217343,3.049695003,0,0,0,0,0
2002-05-02 00:00:00,0.087347095,0.033735119,0.360383785,3.792710166,2.899208143,0,0,0,0,0
2002-05-03 00:00:00,0.08690031,0.031900767,0.330798719,3.853724699,2.733623739,0,0,0,0,0
2002-05-04 00:00:00,0.086820277,0.03068477,0.310922884,3.891172585,2.617864643,0,0,0,0,0
2002-05-05 00:00:00,0.08693463,0.029890843,0.297943982,3.919214891,2.536600917,0,0,0,0,0
2002-05-06 00:00:00,0.087237591,0.030279584,0.309251376,3.897346963,2.605924439,0,0,0,0,0
2002-05-07 00:00:00,0.0872486,0.028896485,0.282852528,3.97919031,2.427381966,0,0,0,0,0
2002-05-08 00:00:00,0.087776798,0.029571007,0.29837407,3.933519163,2.521830141,0,0,0,0,0
2002-05-09 00:00:00,0.089524383,0.030366533,0.304466193,3.859999567,2.522643428,0,0,0,0,0
2002-05-10 00:00:00,0.089497708,0.030377465,0.307504105,3.919919058,2.515067063,0,0,0,0,0
2002-05-11 00:00:00,0.091600922,0.033736238,0.363180198,3.773921354,2.806297736,0,0,0,0,0
2002-05-12 00:00:00,0.094065938,0.035640497,0.383461339,3.673861862,2.86896794,0,0,0,0,0
2002-05-13 00:00:00,0.094441258,0.035501479,0.380439966,3.699115806,2.829282236,0,0,0,0,0
2002-05-14 00:00:00,0.094414248,0.034602594,0.367144094,3.728180326,2.749924373,0,0,0,0,0
2002-05-15 00:00:00,0.094148714,0.033479242,0.351982057,3.762061181,2.668741643,0,0,0,0,0
2002-05-16 00:00:00,0.093877711,0.032044912,0.329639216,3.819770998,2.536724858,0,0,0,0,0
2002-05-17 00:00:00,0.093816229,0.031128761,0.315532205,3.866602506,2.445449671,0,0,0,0,0
2002-05-18 00:00:00,0.093799654,0.030566078,0.30784748,3.908492207,2.388651301,0,0,0,0,0
2002-05-19 00:00:00,0.093780226,0.030104983,0.30192775,3.955006577,2.338417201,0,0,0,0,0
2002-05-20 00:00:00,0.093517581,0.030331779,0.312964969,3.961113465,2.412178967,0,0,0,0,0
2002-05-21 00:00:00,0.093649562,0.029653661,0.300029615,4.041887835,2.297215191,0,0,0,0,0
2002-05-22 00:00:00,0.093444073,0.029490207,0.301269017,4.091611768,2.290461437,0,0,0,0,0
2002-05-23 00:00:00,0.093200957,0.029287187,0.301801091,4.149507331,2.277094772,0,0,0,0,0
2002-05-24 00:00:00,0.092976227,0.02915189,0.303523054,4.203721686,2.270887045,0,0,0,0,0
2002-05-25 00:00:00,0.095036314,0.032282724,0.357196367,3.931556486,2.614357264,0,0,0,0,0
2002-05-26 00:00:00,0.094930212,0.031443793,0.342534738,4.035152625,2.4859434,0,0,0,0,0
2002-05-27 00:00:00,0.094737471,0.031546921,0.348045589,4.089620095,2.495495687,0,0,0,0,0
2002-05-28 00:00:00,0.09503113,0.032839531,0.374165416,4.048411069,2.644939918,0,0,0,0,0
2002-05-29 00:00:00,0.096140132,0.033710283,0.385709286,3.983105396,2.693963621,0,0,0,0,0
2002-05-30 00:00:00,0.095685375,0.032916245,0.375682239,4.070405322,2.614255833,0,0,0,0,0
2002-05-31 00:00:00,0.09507531,0.03303703,0.386181123,4.087748616,2.689835579,0,0,0,0,0
2002-06-01 00:00:00,0.094732193,0.031590404,0.36227767,4.205381858,2.514914329,0,0,0,0,0
2002-06-02 00:00:00,0.095372505,0.031900932,0.366676209,4.165037705,2.531181864,0,0,0,0,0
2002-06-03 00:00:00,0.103179623,0.043248559,0.523425924,3.505687394,3.391005766,0,0,0,0,0
2002-06-04 00:00:00,0.11664119,0.060546968,0.709148684,3.091816083,4.089215272,0,0,0,0,0
2002-06-05 00:00:00,0.122001816,0.067986029,0.789189902,2.96136085,4.392194715,0,0,0,0,0
2002-06-06 00:00:00,0.114599345,0.053511626,0.612820468,3.153874321,3.623628492,0,0,0,0,0
2002-06-07 00:00:00,0.110102316,0.044226786,0.496885386,3.2872366,3.105788233,0,0,0,0,0
2002-06-08 00:00:00,0.10818596,0.03825089,0.411322768,3.408933707,2.660454718,0,0,0,0,0
2002-06-09 00:00:00,0.107688077,0.035888944,0.376375533,3.460817668,2.465705445,0,0,0,0,0
2002-06-10 00:00:00,0.108256727,0.036689098,0.391016074,3.38336376,2.566443769,0,0,0,0,0
2002-06-11 00:00:00,0.10898432,0.036993109,0.393888952,3.350041303,2.570804809,0,0,0,0,0
2002-06-12 00:00:00,0.108524696,0.035626162,0.373143009,3.440253537,2.4184607,0,0,0,0,0
2002-06-13 00:00:00,0.108177668,0.036182558,0.388275976,3.422010791,2.517788152,0,0,0,0,0
2002-06-14 00:00:00,0.10780482,0.036139587,0.391524798,3.449163812,2.526174345,0,0,0,0,0
2002-06-15 00:00:00,0.107044747,0.035689868,0.389987155,3.502955189,2.508276228,0,0,0,0,0
2002-06-16 00:00:00,0.10632731,0.034384091,0.372027832,3.601550509,2.374286948,0,0,0,0,0
2002-06-17 00:00:00,0.105458415,0.033863228,0.370057248,3.656525905,2.358571493,0,0,0,0,0
2002-06-18 00:00:00,0.104694874,0.033163733,0.363546743,3.728642947,2.303582005,0,0,0,0,0
2002-06-19 00:00:00,0.103751856,0.032583817,0.36029485,3.80557205,2.270393671,0,0,0,0,0
2002-06-20 00:00:00,0.102703293,0.032192309,0.361334776,3.873617384,2.270653911,0,0,0,0,0
2002-06-21 00:00:00,0.102014645,0.031844994,0.360580567,3.928430759,2.253911573,0,0,0,0,0
2002-06-22 00:00:00,0.100965251,0.031533732,0.362936987,3.994173327,2.263562938,0,0,0,0,0
2002-06-23 00:00:00,0.099705866,0.031052099,0.363274103,4.086540625,2.256732644,0,0,0,0,0
2002-06-24 00:00:00,0.098509578,0.030610773,0.36384351,4.175071809,2.251860782,0,0,0,0,0
2002-06-25 00:00:00,0.097586459,0.030263591,0.364331989,4.246316652,2.244583395,0,0,0,0,0
2002-06-26 00:00:00,0.098445762,0.031124268,0.376656275,4.124556919,2.330609221,0,0,0,0,0
2002-06-27 00:00:00,0.096997342,0.030455353,0.374176577,4.251127588,2.298311305,0,0,0,0,0
2002-06-28 00:00:00,0.095649633,0.030070801,0.376525543,4.347695418,2.307281292,0,0,0,0,0
